factory_id,sector,country,month,monthly_production_tons,energy_used_mwh,co2_emissions_kg,emission_per_mwh,energy_per_ton,intensity_diff
FAC_004,Textile,United States,9,559.807643504841,1538.6271781920163,295416.4182128671,191.99999999999997,2.7484926224997333,-2.842170943040401e-14
FAC_004,Textile,United States,10,479.6198002324261,1397.348355984189,268290.8843489643,192.0,2.9134501021580577,0.0
FAC_004,Textile,United States,11,783.6184344756012,3208.2826273136748,615990.2644442256,192.0,4.094189832913595,0.0
FAC_004,Textile,United States,12,489.1966556292282,2061.868051762472,395878.6659383946,192.0,4.214804063021237,0.0
FAC_005,Textile,India,1,874.6905374611624,2771.59195329794,779609.2222919491,281.2857142857143,3.1686543235538354,0.0
FAC_005,Textile,India,2,725.7937257885209,2588.816964244552,728197.2289425032,281.2857142857143,3.5668770234022,0.0
FAC_005,Textile,India,3,487.87542787863526,1516.3993021756085,426541.4608548247,281.2857142857143,3.1081690438257334,0.0
FAC_005,Textile,India,4,757.7350218164282,3043.203316639262,856009.6186375296,281.2857142857143,4.016184060417522,0.0
FAC_005,Textile,India,5,565.2498569838903,1623.6335786939767,456704.9309212057,281.2857142857143,2.872417495791159,0.0
FAC_005,Textile,India,6,560.1070281970167,2214.4694003331597,622898.6070365702,281.2857142857143,3.95365401405787,0.0
FAC_005,Textile,India,7,465.5659632850033,1724.418666329063,485054.33628598927,281.2857142857143,3.7039191056014413,0.0
FAC_005,Textile,India,8,460.9775196631726,2086.8394518668583,586998.1258179777,281.2857142857143,4.526987462190503,0.0
FAC_005,Textile,India,9,344.42906990533584,895.4338868817214,251872.76046715848,281.2857142857143,2.599762810751792,0.0
FAC_005,Textile,India,10,560.2835591719008,1974.5563080271393,555414.4815007767,281.2857142857143,3.524208904051252,0.0
FAC_005,Textile,India,11,595.4928257008145,2595.4255533416012,730056.1306470876,281.2857142857143,4.3584497433485225,0.0
FAC_005,Textile,India,12,654.6255384050551,2748.69456722804,773168.5146960015,281.2857142857143,4.198880743218518,0.0
FAC_006,Textile,Japan,1,766.9397298027836,2917.567938412698,608938.1082887074,208.71428571428575,3.804168469878255,2.842170943040401e-14
FAC_006,Textile,Japan,2,586.3479336184889,1772.4768186757087,369941.23315503006,208.71428571428572,3.022909636156375,0.0
FAC_006,Textile,Japan,3,872.8450245401431,3192.0175361456522,666219.660044114,208.71428571428572,3.6570266730080307,0.0
FAC_006,Textile,Japan,4,754.7843163272996,2844.565415327686,593701.4388276784,208.71428571428572,3.7687129340061536,0.0
FAC_006,Textile,Japan,5,623.0637080161473,1936.8956766767017,404257.7976606659,208.71428571428572,3.1086639323670977,0.0
FAC_006,Textile,Japan,6,644.2334870499938,1851.568893643144,386448.8790875191,208.71428571428572,2.8740649638094005,0.0
FAC_006,Textile,Japan,7,447.9066717069287,1162.7397170695933,242680.38951981085,208.71428571428572,2.595941946206127,0.0
FAC_006,Textile,Japan,8,485.1820753597868,1815.9674389752072,379018.3469061111,208.71428571428572,3.742857642934514,0.0
FAC_006,Textile,Japan,9,363.6804513975229,1511.7357206253607,315520.8411190932,208.71428571428575,4.156769259431406,2.842170943040401e-14
FAC_006,Textile,Japan,10,688.5316538469626,2277.688054991502,475386.0354775121,208.71428571428572,3.308036808860723,0.0
FAC_006,Textile,Japan,11,643.7546890262631,2818.9138775908705,588347.596451466,208.71428571428572,4.378863448520633,0.0
FAC_006,Textile,Japan,12,847.0780726567423,2234.688301806847,466411.37270568626,208.71428571428572,2.638113739384209,0.0
FAC_007,Textile,China,1,763.504720691314,2086.8394518668583,545261.3367806405,261.2857142857143,2.7332371304493486,0.0
FAC_007,Textile,China,2,816.9170971662259,3290.171693235288,859674.8609896202,261.2857142857143,4.027546619661218,0.0
FAC_007,Textile,China,3,660.4992943345919,1884.6536495575738,492433.0750058289,261.2857142857143,2.853377234045699,0.0
FAC_007,Textile,China,4,420.9233431309362,1319.528682025171,344773.994203434,261.2857142857143,3.1348432049650112,0.0
FAC_007,Textile,China,5,458.67960467927315,1339.8423746249073,350081.67188413645,261.2857142857143,2.9210855703117167,0.0
FAC_007,Textile,China,6,525.3113082672899,2086.8394518668583,545261.3367806405,261.2857142857143,3.9725766779134877,0.0
FAC_007,Textile,China,7,569.5487877407986,2086.8394518668583,545261.3367806405,261.2857142857143,3.6640222870890877,0.0
FAC_007,Textile,China,8,538.0576259019747,2246.443792854644,586963.6710187348,261.2857142857143,4.1750988829287765,0.0
FAC_007,Textile,China,9,409.2816188556062,1544.0872438891831,403447.9384390451,261.2857142857143,3.7726767407894126,0.0
FAC_007,Textile,China,10,637.8378173631796,1655.6659399502526,432601.85773843026,261.2857142857143,2.5957475315508454,0.0
FAC_007,Textile,China,11,633.78045031058,2181.6654707332514,570038.0208530166,261.2857142857143,3.442304775516727,0.0
FAC_007,Textile,China,12,499.0541212957802,2090.3489240348413,546178.3117228178,261.2857142857143,4.188621704209773,0.0
FAC_008,Steel,United States,1,1141.816954643586,3256.7514494839997,719090.7200460671,220.8,2.8522535387474455,28.80000000000001
FAC_008,Steel,United States,2,1126.0249268124157,4401.579024886473,971868.6486949333,220.79999999999998,3.9089534521643245,28.799999999999983
FAC_008,Steel,United States,3,1794.8761731505117,5371.125464769589,1185944.502621125,220.79999999999995,2.9924768878856725,28.799999999999955
FAC_008,Steel,United States,4,1199.0657641214482,3097.7636954784766,683986.2239616476,220.79999999999998,2.5834810634829513,28.799999999999983
FAC_008,Steel,United States,5,1459.4003445378064,5555.085666590734,1226562.915183234,220.79999999999998,3.8064165788243907,28.799999999999983
FAC_008,Steel,United States,6,1973.220193612581,5729.655521624078,1265107.9391745962,220.79999999999998,2.9037081315969084,28.799999999999983
FAC_008,Steel,United States,7,1937.501391755563,6542.4212659400155,1444566.6155195553,220.79999999999998,3.3767311310222863,28.799999999999983
FAC_008,Steel,United States,8,1668.8159551227864,6230.098315530765,1375605.7080691927,220.79999999999998,3.7332446974791615,28.799999999999983
FAC_008,Steel,United States,9,1657.308030530063,6071.9831378138615,1340693.8768293005,220.79999999999998,3.663762575187569,28.799999999999983
FAC_008,Steel,United States,10,1070.3561838528021,4335.349390028532,957245.1453182998,220.79999999999998,4.05038010283943,28.799999999999983
FAC_008,Steel,United States,11,849.94784034379,3391.3955371197712,748820.1345960454,220.79999999999995,3.9901219535401222,28.799999999999955
FAC_008,Steel,United States,12,1395.0048777760337,4681.563316177367,1033689.1802119625,220.79999999999998,3.355947631983109,28.799999999999983
FAC_009,Textile,Germany,1,636.7593618277199,2416.7287780120732,455035.5042028447,188.2857142857143,3.795356492404328,0.0
FAC_009,Textile,Germany,2,761.3925388051556,1985.8529124936688,373907.7340952365,188.2857142857143,2.608185411969028,0.0
FAC_009,Textile,Germany,3,673.7434696019521,2524.2493096015946,475280.08429355745,188.2857142857143,3.746603007659461,0.0
FAC_009,Textile,Germany,4,497.9437720317731,1889.1929590050486,355708.0457098078,188.2857142857143,3.793988528657613,0.0
FAC_009,Textile,Germany,5,498.05339345283033,1786.7426970397455,336418.1249569121,188.2857142857143,3.587452109607932,0.0
FAC_009,Textile,Germany,6,375.7311445876549,1308.962361377905,246458.91318515412,188.2857142857143,3.4837739171566997,0.0
FAC_009,Textile,Germany,7,574.5601012351675,1877.9686595621292,353594.67047184095,188.2857142857143,3.268533014257244,0.0
FAC_009,Textile,Germany,8,536.2858386783586,1845.5173654234186,347484.555375438,188.2857142857143,3.4412942358716307,0.0
FAC_009,Textile,Germany,9,600.8221654442752,2084.910329955245,392558.8306972876,188.2857142857143,3.4700955621595075,0.0
FAC_009,Textile,Germany,10,701.0123591414397,2017.8785441800374,379937.70303275564,188.2857142857143,2.878520639281483,0.0
FAC_009,Textile,Germany,11,866.2849222683838,2288.8448470481885,430956.7869156447,188.2857142857143,2.6421386176903603,0.0
FAC_009,Textile,Germany,12,586.8497477282875,2511.4309310029657,472866.5667231299,188.2857142857143,4.279512670363731,0.0
FAC_010,Steel,China,1,1440.5928927176267,6143.553238948573,1846006.1007346401,300.4785714285714,4.26460054745861,39.19285714285712
FAC_010,Steel,China,2,1645.9547860508937,5371.125464769589,1613908.1066175874,300.47857142857134,3.26322783000402,39.192857142857065
FAC_010,Steel,China,3,2191.1333032718885,5371.125464769589,1613908.1066175874,300.47857142857134,2.4513001818507383,39.192857142857065
FAC_010,Steel,China,4,1939.7074885772386,7253.786014425682,2179607.2590631796,300.4785714285714,3.7396288136961733,39.19285714285712
FAC_010,Steel,China,5,1521.7232998021598,5590.451875754332,1679810.993266839,300.4785714285714,3.6737637364697973,39.19285714285712
FAC_010,Steel,China,6,2111.733070019248,8584.38917685285,2579424.9964476344,300.4785714285714,4.0650919847434155,39.19285714285712
FAC_010,Steel,China,7,1497.7023436020102,3869.2273116361725,1162619.895132849,300.4785714285714,2.5834421159618324,39.19285714285712
FAC_010,Steel,China,8,1974.732678848892,6088.669639953835,1829514.7553138426,300.4785714285714,3.0832880344609643,39.19285714285712
FAC_010,Steel,China,9,1452.9843122842988,4469.359089994339,1342946.634562799,300.4785714285714,3.0759857847108263,39.19285714285712
FAC_010,Steel,China,10,1586.5935735366345,7120.039576377356,2139419.3204247584,300.4785714285714,4.487626633017466,39.19285714285712
FAC_010,Steel,China,11,1977.620009985552,5371.125464769589,1613908.1066175874,300.47857142857134,2.7159542468468594,39.192857142857065
FAC_010,Steel,China,12,741.2191844345473,2353.8743459304396,707288.8007875413,300.47857142857134,3.1756791990295503,39.192857142857065
FAC_011,Steel,China,1,1290.9530780637492,5533.178145342593,1662601.4645723344,300.4785714285714,4.286118712882728,39.19285714285712
FAC_011,Steel,China,2,1295.692608376667,4444.288668536985,1335413.5101381808,300.4785714285714,3.430048639472518,39.19285714285712
FAC_011,Steel,China,3,1545.5235765928724,4600.608325175322,1382384.217251073,300.4785714285714,2.9767312481362627,39.19285714285712
FAC_011,Steel,China,4,1932.6048383552163,5079.794940402187,1526369.5268421343,300.4785714285714,2.628470569661542,39.19285714285712
FAC_011,Steel,China,5,1636.2156049876296,6199.563381624618,1862835.9483914485,300.4785714285714,3.7889648300179175,39.19285714285712
FAC_011,Steel,China,6,1233.5848417870614,5437.845256466171,1633955.9743125886,300.4785714285714,4.408164783046872,39.19285714285712
FAC_011,Steel,China,7,1668.8321525398667,5200.8690789910315,1562749.7110422552,300.47857142857146,3.116472241426801,39.19285714285718
FAC_011,Steel,China,8,1636.6001755076218,5887.25500247063,1768993.9727780854,300.4785714285714,3.597246957794434,39.19285714285712
FAC_011,Steel,China,9,1484.4143134693325,6168.619454053214,1853537.9612404038,300.4785714285714,4.155591466668147,39.19285714285712
FAC_011,Steel,China,10,1309.288260938175,4300.646735965363,1292252.1874418207,300.47857142857134,3.284721068898701,39.192857142857065
FAC_011,Steel,China,11,1129.7926939090116,4466.8151412141315,1342182.2324675345,300.47857142857134,3.9536590786042636,39.192857142857065
FAC_011,Steel,China,12,1172.234004871198,3652.18194520693,1097402.4134929993,300.4785714285714,3.1155741345416965,39.19285714285712
FAC_012,Electronics,India,1,235.66859309530358,724.7937626798958,173293.01155845824,239.09285714285713,3.075478803349888,-42.19285714285715
FAC_012,Electronics,India,2,235.3214279245144,863.5204854266931,206461.58006205497,239.09285714285713,3.6695361448498867,-42.19285714285715
FAC_012,Electronics,India,3,266.51514238610895,931.3101533934047,222669.60546098166,239.09285714285713,3.4943986486298257,-42.19285714285715
FAC_012,Electronics,India,4,240.15553965834272,860.4187809501173,205719.98467673766,239.09285714285713,3.58275633439142,-42.19285714285715
FAC_012,Electronics,India,5,177.5741029631461,506.60183674978185,121124.88058232462,239.09285714285713,2.8529038204119352,-42.19285714285715
FAC_012,Electronics,India,6,206.85860243015543,917.678334388718,219410.3349070968,239.09285714285713,4.436258988545408,-42.19285714285715
FAC_012,Electronics,India,7,258.3167566216321,833.135519652065,199196.75178081123,239.09285714285716,3.2252476786567708,-42.19285714285712
FAC_012,Electronics,India,8,168.23981190567042,705.5644070899871,168695.40998945097,239.09285714285713,4.193801687590964,-42.19285714285715
FAC_012,Electronics,India,9,243.58758488622726,939.4395089163872,224613.27629970163,239.09285714285713,3.856680583105959,-42.19285714285715
FAC_012,Electronics,India,10,184.90175986080226,640.0248387574011,153025.36734090347,239.09285714285713,3.461431839476404,-42.19285714285715
FAC_012,Electronics,India,11,301.54110795981717,1232.40510143472,294659.25685945986,239.0928571428571,4.08702186502196,-42.19285714285718
FAC_012,Electronics,India,12,239.29108847351426,866.9094206700993,207271.8502720731,239.09285714285713,3.62282367555051,-42.19285714285715
FAC_013,Textile,United States,1,685.4457295619488,2954.966174525495,567353.505508895,192.0,4.311014055648052,0.0
FAC_013,Textile,United States,2,695.3240277221984,2901.476361893402,557083.4614835333,192.00000000000003,4.1728406415039405,2.842170943040401e-14
FAC_013,Textile,United States,3,506.6136380722073,1783.7110646995188,342472.5244223076,192.0,3.5208508627738277,0.0
FAC_013,Textile,United States,4,580.3551218638817,1625.7099037009555,312136.30151058343,192.0,2.80123297349352,0.0
FAC_013,Textile,United States,5,579.3212961247091,2318.610009273027,445173.12178042124,192.0,4.002286856677034,0.0
FAC_013,Textile,United States,6,442.9233848694658,1127.5200701717363,216483.85347297337,192.0,2.5456322892141454,0.0
FAC_013,Textile,United States,7,437.33722728047553,1909.6676712970104,366656.192889026,192.0,4.36657927149726,0.0
FAC_013,Textile,United States,8,356.287005783752,1109.9163916145092,213103.94718998577,192.0,3.1152311860853317,0.0
FAC_013,Textile,United States,9,473.87300710539523,1615.7609948704778,310226.11101513176,192.0,3.409691986340789,0.0
FAC_013,Textile,United States,10,556.0637857955674,1978.3448617524289,379842.2134564663,192.0,3.5577660554211175,0.0
FAC_013,Textile,United States,11,564.3197280659466,1904.483435096194,365660.81953846925,192.0,3.374830508979894,0.0
FAC_013,Textile,United States,12,731.4033710523099,2407.5678879989537,462253.0344957991,192.0,3.291710133267576,0.0
FAC_014,Steel,United States,1,1243.7119216948886,3394.09621998535,749416.4453727653,220.79999999999998,2.7290051343722674,28.799999999999983
FAC_014,Steel,United States,2,1403.3051576667126,6148.6322546472475,1357618.0018261122,220.79999999999998,4.381536133502588,28.799999999999983
FAC_014,Steel,United States,3,1343.3370683118883,5428.272216238622,1198562.5053454875,220.79999999999998,4.040886196239704,28.799999999999983
FAC_014,Steel,United States,4,2396.871996471269,6124.527912086203,1352295.7629886335,220.79999999999995,2.555216933195797,28.799999999999955
FAC_014,Steel,United States,5,1397.9073357541085,4834.0449022549865,1067357.1144179008,220.79999999999995,3.4580581835542303,28.799999999999955
FAC_014,Steel,United States,6,1970.2662715960794,5973.03596987613,1318846.3421486495,220.79999999999998,3.0315881949486325,28.799999999999983
FAC_014,Steel,United States,7,1596.8478807960246,6803.8324557692695,1502286.2062338546,220.79999999999998,4.260789357329125,28.799999999999983
FAC_014,Steel,United States,8,1279.3245365283335,5465.925237881216,1206876.2925241725,220.79999999999998,4.27250871988584,28.799999999999983
FAC_014,Steel,United States,9,1892.6699697618046,6280.635248740374,1386764.2629218744,220.79999999999998,3.318399588455879,28.799999999999983
FAC_014,Steel,United States,10,1652.8036625278696,5346.221579113413,1180445.7246682416,220.79999999999998,3.234638027687251,28.799999999999983
FAC_014,Steel,United States,11,1096.9254035650545,4679.908793835073,1033323.861678784,220.79999999999998,4.266387466846123,28.799999999999983
FAC_014,Steel,United States,12,1125.5377114549942,2857.8504915442577,631013.3885329721,220.79999999999998,2.5390979462162,28.799999999999983
FAC_015,Steel,China,1,1381.880185167072,4416.895549207098,1327182.4647749641,300.4785714285714,3.1962941480871487,39.19285714285712
FAC_015,Steel,China,2,1333.066758088559,4636.982917822674,1393314.0028860457,300.4785714285714,3.478432636390613,39.19285714285712
FAC_015,Steel,China,3,1199.6591190006193,5360.006240221142,1610567.017909877,300.4785714285714,4.467941063696758,39.19285714285712
FAC_015,Steel,China,4,1778.4520700506741,5471.889864408602,1644185.6494719759,300.4785714285714,3.0767710620689876,39.19285714285712
FAC_015,Steel,China,5,1878.4716353417548,5449.011171248213,1637311.0924349898,300.4785714285714,2.900768405937022,39.19285714285712
FAC_015,Steel,China,6,1776.3895283107342,7919.3922096456145,2379607.657736872,300.4785714285714,4.458139435879582,39.19285714285712
FAC_015,Steel,China,7,1405.46714841276,3991.217901389276,1199275.4532695904,300.4785714285714,2.839780286502384,39.19285714285712
FAC_015,Steel,China,8,1650.9645513265739,6268.445334394134,1883533.499156843,300.4785714285714,3.7968382357800157,39.19285714285712
FAC_015,Steel,China,9,1123.1386778375877,4124.963304897199,1239463.0810507888,300.47857142857134,3.672710579996331,39.192857142857065
FAC_015,Steel,China,10,1226.564500826928,5321.125790849942,1598884.2760263178,300.4785714285714,4.338235606250249,39.19285714285712
FAC_015,Steel,China,11,1578.0660236386027,4636.339387401894,1393120.635784539,300.4785714285714,2.937988219727158,39.19285714285712
FAC_015,Steel,China,12,1633.1862798432994,6243.2673260208085,1875968.0471694092,300.47857142857134,3.8227527398894363,39.192857142857065
FAC_016,Electronics,United States,1,145.56958327996904,495.342968180009,80839.97240697747,163.2,3.4027916891630627,-28.80000000000001
FAC_016,Electronics,United States,2,132.97472945604858,860.4187809501173,140420.34505105912,163.2,6.470543572224426,-28.80000000000001
FAC_016,Electronics,United States,3,208.87844317956467,896.2822954143122,146273.27061161576,163.20000000000002,4.290927688712297,-28.799999999999983
FAC_016,Electronics,United States,4,214.9105895072603,719.9519389101907,117496.15643014314,163.20000000000002,3.3500068124184668,-28.799999999999983
FAC_016,Electronics,United States,5,178.45061540643388,860.4187809501173,140420.34505105912,163.2,4.821607249660937,-28.80000000000001
FAC_016,Electronics,United States,6,295.88908910647285,844.1186399395779,137760.1620381391,163.2,2.8528211110745954,-28.80000000000001
FAC_016,Electronics,United States,7,243.7754314859099,1052.8712052803583,171828.58070175446,163.2,4.319020989369938,-28.80000000000001
FAC_016,Electronics,United States,8,154.66776132236453,633.5222128678245,103390.82514002894,163.2,4.096019800450936,-28.80000000000001
FAC_016,Electronics,United States,9,337.14771846218736,1499.292319972169,244684.50661945797,163.2,4.4469893695582625,-28.80000000000001
FAC_016,Electronics,United States,10,219.36246777840307,934.1798781287148,152458.15611060624,163.2,4.258613096349784,-28.80000000000001
FAC_016,Electronics,United States,11,397.74907040931987,1006.5519576553663,164269.2794893558,163.20000000000002,2.530620515642018,-28.799999999999983
FAC_016,Electronics,United States,12,198.67481084836274,500.626546561604,81702.25239885377,163.2,2.519828982969079,-28.80000000000001
FAC_017,Steel,Germany,1,1508.666273304478,5742.084103795203,1243325.268017484,216.5285714285714,3.8060664610856185,28.242857142857105
FAC_017,Steel,Germany,2,1714.4796788901408,6393.070416060996,1384282.4042319502,216.52857142857144,3.7288691693327713,28.242857142857133
FAC_017,Steel,Germany,3,1503.807878540929,5586.026164590568,1209534.265381418,216.52857142857144,3.7145876440083656,28.242857142857133
FAC_017,Steel,Germany,4,1566.1411222745223,14427.021295578641,3123862.311101221,216.52857142857144,9.211827140217181,28.242857142857133
FAC_017,Steel,Germany,5,1456.6478330723162,4306.618187033336,932505.8837266325,216.52857142857144,2.956526683563556,28.242857142857133
FAC_017,Steel,Germany,6,1524.1676132758842,4156.147638829616,899924.710882007,216.52857142857144,2.7268310930035007,28.242857142857133
FAC_017,Steel,Germany,7,2323.867771613237,10144.859553045546,2196651.9463644475,216.5285714285714,4.365506367000799,28.242857142857105
FAC_017,Steel,Germany,8,1473.0620845575784,3797.3548326577843,822235.817122772,216.52857142857144,2.577864757002613,28.242857142857133
FAC_017,Steel,Germany,9,1978.2471759739174,5417.111810531858,1172959.4816033056,216.52857142857147,2.7383392107535514,28.24285714285716
FAC_017,Steel,Germany,10,1070.7122203478914,3338.3388676248615,722845.7459512862,216.52857142857147,3.1178675317072426,28.24285714285716
FAC_017,Steel,Germany,11,1352.4280039400537,4386.00313113723,949694.9922663857,216.5285714285714,3.243058498019418,28.242857142857105
FAC_017,Steel,Germany,12,1605.726368438689,6950.8287114918385,1505053.0111440257,216.52857142857144,4.3287753431180205,28.242857142857133
FAC_018,Electronics,India,1,336.80860699166385,1233.3295347462627,294880.2822611546,239.09285714285713,3.6618112160559724,-42.19285714285715
FAC_018,Electronics,India,2,194.34476535163117,535.047938662285,127926.14036316187,239.0928571428571,2.753086442509599,-42.19285714285718
FAC_018,Electronics,India,3,142.7225222596112,611.774632376303,146270.94478237137,239.09285714285718,4.286461748927682,-42.19285714285709
FAC_018,Electronics,India,4,302.7080154340713,1260.515761085952,301380.3147916433,239.0928571428571,4.164130768980208,-42.19285714285718
FAC_018,Electronics,India,5,234.19033926648962,762.8656459068264,182395.72689599427,239.0928571428571,3.2574599289458614,-42.19285714285718
FAC_018,Electronics,India,6,179.64224230017916,730.9828033625744,174772.76697825323,239.09285714285716,4.069103090692413,-42.19285714285712
FAC_018,Electronics,India,7,245.36258154104274,938.9360842154947,224492.91104960896,239.09285714285713,3.826728910000628,-42.19285714285715
FAC_018,Electronics,India,8,202.26589696884122,787.6557753080074,188322.8697634638,239.09285714285716,3.894160049280797,-42.19285714285712
FAC_018,Electronics,India,9,248.67480045521737,860.4187809501173,205719.98467673766,239.09285714285713,3.4600159701548283,-42.19285714285715
FAC_018,Electronics,India,10,328.871519943847,1082.3565678972384,258783.72426588755,239.09285714285713,3.2911228314389915,-42.19285714285715
FAC_018,Electronics,India,11,323.50486968642184,1261.0238496533232,301501.7951388977,239.09285714285713,3.8980057730681232,-42.19285714285715
FAC_018,Electronics,India,12,275.44398281434945,859.7458618831981,205559.09453440207,239.09285714285713,3.121309288003837,-42.19285714285715
FAC_019,Textile,India,1,552.2827311436323,1858.6816180715591,522820.58656898566,281.2857142857143,3.3654530791189474,0.0
FAC_019,Textile,India,2,779.8079573035186,2481.463553002753,698000.2479803459,281.2857142857143,3.182147001401926,0.0
FAC_019,Textile,India,3,650.835294549043,2519.7676509105067,708774.6435203982,281.2857142857143,3.8715903578284383,0.0
FAC_019,Textile,India,4,832.4159280140027,3324.796231413235,935217.6828075228,281.2857142857143,3.994152585890099,0.0
FAC_019,Textile,India,5,738.5503247447367,3038.9165214214013,854803.804382677,281.2857142857143,4.114704739276547,0.0
FAC_019,Textile,India,6,588.2674646432237,2291.932091439206,644687.7554348281,281.2857142857143,3.8960714797124334,0.0
